2025-02,중앙선,1211,운길산,0,0,259,76,350,227,"1,186",369,977,756,922,"1,301","1,061","1,724",934,"1,536",991,"1,156","1,271",981,"1,516","1,036","2,070",983,"1,550",875,"1,489",947,930,"1,092",531,915,380,606,293,663,224,539,58,410,2,17,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1212,양수,2,0,816,150,"1,699",446,"4,823","1,297","3,602","2,350","3,941","2,366","3,554","2,405","3,564","2,507","3,258","2,543","3,783","3,025","2,973","2,606","3,935","3,080","3,391","3,285","3,074","3,969","2,271","3,921","1,002","4,179","1,080","2,830",644,"2,551",401,"1,857",196,"1,575",2,303,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1213,신원,0,0,239,105,454,343,681,444,567,581,658,557,462,588,583,563,328,253,418,276,358,241,489,350,400,294,330,455,601,558,289,371,233,335,208,346,162,206,87,159,0,24,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1214,국수,1,0,671,7,808,174,"1,601",280,"1,669",582,"1,884",837,"1,250",575,"1,262",911,"1,134",905,"1,296","1,055",883,845,"1,077","1,360",898,"1,343",709,"1,456",561,"1,450",260,"1,167",263,"1,205",144,"1,071",172,895,41,571,2,93,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1215,아신,2,0,440,16,610,133,"1,372",232,"1,250",502,"1,252",553,"1,224",573,952,754,900,513,841,734,734,735,835,697,950,"1,270",708,"1,142",458,"1,336",284,884,159,887,126,873,97,768,16,322,2,111,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1216,오빈,3,0,253,26,372,241,769,227,664,319,799,243,864,296,511,382,523,375,460,337,326,465,400,387,469,584,469,844,281,"1,031",158,362,84,390,69,457,46,364,3,161,3,51,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1217,양평,70,0,"1,916",24,"3,413",866,"7,730","2,531","6,165","4,663","5,082","3,215","7,129","3,982","5,749","5,579","5,817","6,224","6,322","4,153","5,931","6,572","5,606","5,181","6,074","4,996","5,036","7,791","4,632","8,820","2,543","4,191","2,347","6,571","2,134","3,488","1,574","3,927",201,"3,520",105,"1,055",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1218,원덕,61,1,213,7,417,82,743,116,843,245,955,191,836,406,616,431,608,439,551,462,528,484,477,501,596,808,361,"1,003",200,794,127,475,89,461,73,383,19,346,2,231,0,63,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1219,용문,401,3,836,3,"1,988",292,"2,858",917,"3,961","2,511","3,271","1,381","4,055","2,575","3,250","4,771","4,403","3,747","4,900","5,212","5,491","4,179","5,125","2,145","4,036","5,303","2,715","4,474","1,989","3,609","1,125","2,662",506,"3,107",520,"1,782",301,"1,670",0,"1,369",0,647,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,중앙선,1220,지평,0,0,0,0,0,0,169,28,13,33,34,4,383,314,0,0,1,1,56,0,367,374,2,6,2,0,93,206,4,100,90,230,0,0,12,123,0,6,0,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1401,봉명,26,1,"1,154",304,"1,476",818,"1,885","3,680","2,400","3,915","2,196","3,759","3,047","2,587","2,841","1,639","2,579","1,803","2,204","2,465","2,514","1,944","2,601","1,826","2,915","1,672","3,269","2,368","1,725","2,152","1,006","1,530",814,"1,098",570,999,409,"1,088",592,650,7,184,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1402,쌍용(나사렛대),65,0,"2,672",361,"3,821",590,"5,561","1,163","6,845","3,558","4,010","2,855","3,945","2,452","3,535","2,350","4,109","2,871","4,037","3,292","3,227","2,484","2,991","3,506","3,655","4,284","3,855","5,579","3,129","6,561","2,067","4,755","1,490","3,623","1,351","3,077",941,"2,776",598,"2,301",52,605,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1403,아산,41,0,951,"1,052","1,956","3,908","5,031","5,939","7,344","7,333","4,185","6,532","4,742","6,412","5,171","5,427","5,452","6,405","5,946","6,101","6,555","4,719","8,163","5,658","7,457","5,552","7,225","7,046","9,951","7,845","8,692","4,653","5,287","4,415","5,946","3,104","5,445","2,176","2,925","1,394",126,368,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1404,탕정,47,0,"1,101",218,"1,977",822,"3,866","1,873","3,887","3,549","2,652","2,258","2,769","1,982","2,539","2,026","2,793","2,368","3,014","2,813","3,066","1,903","3,329","2,213","2,950","3,551","3,728","4,179","3,815","5,096","2,729","3,316","2,007","2,594","1,872","2,253","2,099","2,045",902,"1,696",76,280,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1405,배방,21,0,"1,152",268,"1,414",510,"2,766","1,078","2,774","2,398","2,370","1,188","2,243","1,262","2,248","1,651","2,263","1,679","2,133","1,928","2,295","1,657","2,164","1,716","1,858","2,706","2,278","3,240","2,349","3,646","1,647","2,662","1,018","2,131",887,"1,772",930,"1,636",572,"1,271",30,257,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1407,온양온천,507,1,"1,468",457,"3,740","2,385","7,848","4,320","8,554","7,839","8,542","8,431","9,225","11,024","9,713","14,274","11,340","11,704","13,655","11,211","14,207","7,001","12,318","7,866","9,605","9,060","7,039","8,500","9,086","9,029","3,861","7,659","2,584","5,504","2,183","5,035","1,513","4,147",907,"2,498",11,"1,014",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,장항선,1408,신창(순천향대),225,0,389,68,"1,359",331,"1,956","1,316","1,687","2,841","1,734","1,437","2,241","1,875","1,685","1,662","1,851","1,734","2,132","2,075","2,453","1,498","1,829","1,492","2,268","1,928","2,586","1,078","2,446","2,536",834,"1,721",810,"1,593",584,"1,589",342,"1,391",272,"1,053",5,473,0,1,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1252,신촌,0,0,184,3,157,"1,154",473,"4,098",425,"6,350",578,"3,951",558,"1,529",629,"1,227",825,"1,052",736,"1,876",790,"1,017","1,270",809,"1,806",931,"4,394","1,055","4,585","1,590","2,005",695,982,548,943,315,838,111,419,292,0,43,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1261,효창공원앞,1,0,611,288,"1,794","2,457","4,841","5,621","8,134","17,516","4,838","8,531","3,334","3,724","3,197","3,157","3,546","3,394","3,690","3,430","3,475","3,414","4,205","3,747","4,946","4,429","7,738","5,871","13,292","8,472","4,991","5,720","3,240","4,193","2,548","3,932","1,824","3,401",898,"2,286",41,266,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1263,서강대,0,0,396,107,"1,215","1,356","2,587","1,867","3,714","6,780","2,521","5,212","2,310","2,994","2,421","2,796","2,837","3,071","3,154","3,079","3,177","3,004","3,489","3,156","3,970","3,233","5,933","3,448","5,393","4,040","3,404","2,700","2,985","2,167","2,799","1,937","2,381","1,719",859,999,14,134,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1265,가좌,6,0,"2,785",348,"6,536","2,850","20,015","3,706","23,780","10,740","11,650","6,991","8,334","5,225","9,248","5,169","9,047","7,003","7,150","7,742","7,142","7,541","8,008","7,974","8,764","10,325","8,544","15,051","8,689","19,216","5,031","15,987","3,533","9,174","2,891","7,056","2,294","5,209",916,"4,341",9,447,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1267,수색,11,0,"1,231",229,"3,176","2,380","7,166","5,153","9,430","15,236","5,529","6,923","3,505","3,143","3,417","2,739","3,355","2,679","3,141","3,657","3,228","2,927","3,719","3,458","4,633","4,002","8,574","6,877","11,233","6,446","4,767","6,676","2,711","4,153","2,103","3,389","1,496","2,642",637,"2,024",9,352,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1268,한국항공대,2,0,424,289,"1,216",884,"3,533","1,641","3,370","4,383","2,530","3,686","1,856","2,847","1,958","2,065","2,449","1,990","2,391","2,334","2,393","2,152","2,764","2,139","4,174","2,271","4,547","2,730","4,019","3,038","2,167","2,550","1,210","1,673","1,028","1,357",816,"1,501",531,"1,053",38,316,2,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1269,강매,0,0,"1,979",217,"6,338",770,"17,344",970,"16,236","2,985","7,730","1,075","5,151","1,268","4,238","1,334","4,086","1,635","3,686","2,019","2,892","2,554","2,581","3,616","2,711","4,604","2,491","6,870","3,366","10,981","1,072","10,542",758,"6,228",692,"5,468",432,"5,083",210,"2,913",5,904,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1270,행신,1,0,"3,694","1,451","12,519","3,804","34,337","4,720","28,890","9,748","14,209","7,400","10,935","5,722","10,684","6,470","11,499","7,231","8,622","8,707","7,765","7,944","7,423","9,077","10,621","13,536","12,129","18,628","9,901","32,884","5,647","27,076","6,114","13,113","5,806","12,195","4,995","10,828","2,312","5,965",61,"1,969",1,7,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1271,능곡,101,1,"3,644",490,"8,348","1,378","18,958","2,465","16,703","5,911","9,051","3,908","6,906","3,770","6,392","3,989","6,451","4,540","5,786","4,548","5,623","5,018","5,279","5,628","6,033","7,589","6,429","9,799","6,036","15,172","3,077","12,551","2,182","7,807","1,905","7,272","1,099","6,344",536,"3,739",49,"1,972",0,5,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1272,곡산,38,1,236,155,740,621,"1,348","1,413","1,234","2,627","1,100","1,001",847,712,813,668,683,748,690,748,994,827,"1,067",802,983,938,"1,651","1,075","2,030","1,522",558,841,351,571,373,626,184,470,55,279,14,52,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1273,백마,174,0,"4,752",749,"14,558","5,617","31,128","5,942","23,146","9,663","12,625","6,258","10,679","4,989","10,269","4,594","10,593","5,606","9,057","7,042","8,302","7,048","8,728","8,332","10,642","10,458","11,866","14,146","10,354","26,802","4,550","23,739","3,384","13,624","3,046","13,123","2,699","11,327",643,"7,653",52,"1,242",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1274,풍산,379,2,"3,715",409,"10,044","3,266","22,411","4,106","19,404","7,083","11,861","6,300","9,307","5,057","9,285","6,863","8,991","7,124","8,657","7,280","8,783","6,376","9,112","8,028","10,101","10,387","10,224","13,421","9,052","20,398","5,367","15,853","4,519","12,113","4,346","9,815","2,535","8,721",844,"5,931",96,"1,278",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1275,일산,"1,106",6,"7,496",684,"24,212","3,240","48,302","6,025","33,401","10,645","19,377","8,509","15,841","7,293","15,643","8,837","15,935","10,742","14,659","12,463","13,199","12,452","13,076","14,351","14,396","16,315","13,239","24,092","12,825","36,856","6,919","37,708","5,394","19,336","4,172","18,934","3,893","16,286","1,087","9,707",145,"3,596",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1276,탄현,15,0,"5,669",434,"18,723","2,340","33,315","5,326","24,336","8,395","15,517","5,450","11,394","4,327","10,600","4,700","11,691","6,006","9,855","6,580","9,350","8,701","8,853","9,402","9,539","11,872","9,712","17,687","10,690","28,421","5,270","28,795","3,926","13,598","3,515","15,848","2,570","11,070","1,134","7,235",166,"2,306",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1277,야당,39,1,"5,036",369,"13,886","2,415","26,438","4,396","21,958","8,487","12,950","7,420","10,656","5,564","10,510","6,642","11,583","8,156","10,713","8,397","9,431","11,362","9,805","11,333","10,506","15,618","11,252","22,081","10,510","33,765","8,041","26,711","8,541","13,415","9,023","13,715","8,603","9,813","4,559","7,556","1,009","2,147",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1278,운정,54,0,"3,988",634,"14,672","8,347","23,902","6,349","21,868","10,282","12,007","5,519","9,850","4,395","9,478","4,686","9,260","5,796","8,723","5,363","7,328","7,666","8,314","7,728","11,559","11,062","13,218","14,261","10,362","21,225","4,960","17,849","3,799","10,259","2,822","9,668","2,594","7,881",643,"5,406",87,"1,296",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1279,금릉,36,0,"3,043",215,"9,907","2,214","16,179","4,783","11,772","9,766","8,521","5,282","7,464","3,866","7,827","3,967","7,541","4,548","7,287","5,789","6,301","6,200","6,617","7,143","7,547","8,301","9,267","10,795","10,101","13,159","4,627","14,269","3,627","8,328","2,817","7,003","2,153","6,629",497,"4,648",51,"1,455",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1280,금촌,94,1,"3,211",267,"8,091","3,765","16,449","7,837","14,954","13,500","10,601","7,804","9,647","6,934","10,684","6,401","10,652","8,855","10,258","8,912","9,447","8,218","10,344","9,646","11,064","11,368","12,267","13,045","15,379","15,704","6,751","13,487","4,758","9,880","3,651","7,751","2,338","6,655",532,"5,286",93,"1,513",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1282,월롱,47,0,412,39,831,"2,003","1,574","7,759","1,735","8,108","1,649","2,343","1,420","1,558","1,771","1,299","2,226","1,613","2,772","1,246","2,034","1,120","3,716","1,708","4,829","1,692","7,874","2,152","9,273","1,939","3,128","1,820","2,870","1,914","1,943","2,040",613,"1,690",71,"1,262",3,530,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1283,파주,82,1,692,5,"1,219",558,"2,206","2,156","3,058","3,548","1,735",915,"1,645","1,124","1,620",891,"1,612","1,013","1,881",940,"1,476",907,"1,419","1,274","2,009","1,344","3,223","1,537","3,722","1,777",963,"1,731",581,"1,353",431,"1,018",161,959,35,739,11,368,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1284,문산,"1,091",0,"2,599",29,"7,306","1,889","14,502","6,242","15,169","10,959","10,879","4,248","8,535","5,275","8,753","5,974","9,315","6,642","9,052","7,728","8,562","5,648","7,943","9,695","8,175","9,964","10,595","10,734","10,706","12,305","4,257","14,519","3,450","8,913","2,363","7,200","1,727","6,433",114,"4,521",0,"2,616",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1285,임진강,0,0,0,0,0,0,0,0,0,0,51,181,20,94,1,1,1,1,3,3,2,2,67,74,60,2,250,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1286,운천,0,0,0,0,0,0,0,0,0,0,67,42,16,1,4,2,0,0,0,0,0,0,1,4,24,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1291,서울역,0,0,609,6,889,"6,551","2,292","19,546","2,758","29,028","1,735","16,175","1,232","5,534","1,654","4,144","1,953","3,821","2,789","5,400","3,074","2,484","4,841","2,099","7,018","2,994","13,651","3,727","21,082","4,671","8,551","2,466","4,661","1,381","4,444","1,229",731,162,"1,559",645,2,103,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1292,공덕,24,4,669,81,"1,563","1,826","3,855","6,559","5,182","18,328","4,340","7,975","5,094","3,463","5,311","3,426","5,197","3,436","5,306","3,521","5,394","3,471","5,500","3,778","6,645","4,381","11,248","6,130","16,213","6,530","7,863","4,346","6,928","3,410","6,668","3,184","5,699","2,567","2,499","1,530",187,208,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1293,홍대입구,2,0,329,157,662,483,"1,080","1,610","1,393","6,181","1,147","5,238","1,124","4,326","1,329","4,724","1,834","6,326","2,453","5,775","3,065","5,661","3,816","5,543","4,877","5,852","6,841","5,853","7,441","6,580","5,769","4,006","5,186","2,475","5,793","1,890","5,551","1,540","2,501","1,067",39,132,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1294,디지털미디어시티,3,0,936,442,"3,072","1,376","8,322","1,610","9,312","3,895","4,939","3,062","3,867","1,945","3,553","2,099","3,694","2,320","3,582","2,862","3,570","2,823","3,572","3,220","4,070","3,994","4,744","6,331","4,907","9,382","2,565","7,286","1,921","4,302","1,512","4,107","1,215","3,431",623,"2,347",40,276,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1295,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1296,계양,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경의선,1297,검암,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1311,신내,22,1,"1,246",426,"4,353","2,090","11,072","4,079","9,039","8,659","4,260","2,353","3,382","1,960","3,287","1,963","3,439","2,173","3,372","2,838","3,006","2,313","3,198","3,833","3,760","3,002","4,955","5,680","6,764","8,201","2,811","6,399","1,619","3,428","1,407","2,623","1,044","2,344",597,"1,788",90,679,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1312,갈매,5,0,"1,787",418,"3,751",839,"13,344","2,087","8,493","4,515","5,348","2,139","3,841","2,753","3,259","1,740","3,450","2,148","3,290","2,730","2,925","2,331","3,035","3,856","2,906","3,757","3,236","6,190","4,669","9,523","2,153","7,075","1,621","3,950","2,046","2,855","1,338","2,661",610,"1,572",9,477,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1313,별내,24,0,986,528,"2,174","1,335","6,902","2,901","6,408","5,197","4,062","2,786","3,190","2,764","2,957","2,136","3,401","2,227","3,547","2,900","3,383","2,529","3,544","3,480","4,271","2,974","4,410","4,741","5,582","5,818","2,509","5,666","1,791","2,674","1,713","1,650","1,409","2,106",824,"1,016",41,345,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1314,퇴계원,3,0,"2,561",392,"5,019","1,468","15,148","2,972","11,157","3,929","7,848","2,474","5,860","2,840","5,063","2,699","5,941","2,683","5,073","3,357","3,497","3,691","3,889","4,874","3,799","5,858","4,035","7,593","5,118","9,916","2,156","10,257","1,549","5,452","1,115","3,869",752,"4,947",386,"2,215",16,745,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1315,사릉,52,0,"1,492",447,"3,034","1,191","8,249","3,528","6,502","3,393","3,720","1,578","3,088","1,530","2,907","1,803","3,124","1,917","2,740","1,772","2,096","2,056","2,449","2,394","2,534","2,774","2,955","4,159","4,177","6,935","1,583","6,752",948,"3,116",793,"2,310",381,"2,110",149,"1,420",11,383,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1316,금곡,11,0,"1,482",201,"1,826",841,"4,018","1,930","3,736","4,086","2,759","1,804","2,269","1,471","2,695","1,234","2,394","1,983","2,374","1,634","1,876","1,949","2,223","1,853","2,072","2,223","2,664","3,114","3,227","3,637","1,035","3,133",706,"1,454",470,"1,661",369,"1,330",183,883,4,207,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1317,평내호평,597,7,"5,100",602,"11,933","1,559","23,997","3,687","18,292","8,161","10,470","5,792","9,949","4,578","9,318","5,415","8,966","7,543","8,535","6,826","7,375","8,499","7,888","8,228","7,373","9,158","8,016","16,335","8,084","21,756","4,638","17,562","3,727","10,478","3,420","7,774","3,368","6,751","1,470","4,844",47,"1,831",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1318,천마산,6,3,907,173,"2,523",511,"5,900","1,291","4,820","1,635","4,006","1,404","3,202","1,100","2,485","1,438","2,509","1,484","2,172","1,601","1,996","2,078","1,724","2,603","1,822","2,477","1,473","3,879","1,648","3,487",610,"4,500",532,"2,713",475,"2,137",213,"1,450",80,903,4,242,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1319,마석,16,0,"1,024",418,"6,749","2,380","11,205","4,606","9,191","5,695","7,753","4,721","6,714","3,687","5,926","4,478","6,632","4,467","6,258","5,521","5,829","5,175","5,774","6,234","6,358","5,754","5,998","8,394","5,983","9,806","3,023","9,275","2,159","6,124","1,677","4,817","1,438","4,067",567,"1,745",28,644,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1320,대성리,2,0,439,58,650,156,"1,083",591,"1,002",778,"1,077",453,"1,466",776,"2,625",691,"1,227",742,836,"1,263",919,"3,033",979,"1,845","1,033","1,360","1,099",988,498,780,334,576,193,551,146,291,138,315,79,231,5,22,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1321,청평,9,0,617,196,"1,882",855,"3,306","1,267","3,626","2,688","3,549","3,111","3,723","2,502","5,208","2,016","4,026","3,108","3,222","3,264","3,093","3,078","2,992","3,928","2,744","3,714","3,591","4,068","2,456","3,446","1,146","3,293","1,078","1,983",680,"1,525",420,"1,342",132,"1,018",8,300,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1322,상천,3,1,145,23,194,116,388,147,549,485,449,406,434,377,672,338,474,393,523,326,511,422,431,549,529,336,385,372,256,358,105,384,69,191,37,214,18,111,9,68,1,27,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1323,가평,1,0,666,110,"1,475",538,"2,839","1,617","3,921","3,405","3,694","2,419","4,803","2,346","5,696","3,094","4,111","3,529","3,134","4,855","3,156","4,106","3,148","4,453","3,600","2,535","4,044","3,627","3,372","3,285","1,434","3,615","1,171","2,321",736,"1,617",385,"1,588",244,"1,110",15,433,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1324,굴봉산,0,0,58,1,58,7,108,65,150,205,130,321,245,586,489,440,218,337,226,282,250,257,244,221,249,191,158,210,138,177,66,94,55,77,35,63,13,57,18,34,2,7,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1325,백양리,1,0,83,1,33,21,71,412,108,792,231,643,360,934,"1,327",909,597,640,520,467,504,613,731,442,777,286,"1,380",393,910,302,200,135,384,129,514,113,443,111,206,54,33,10,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1326,강촌,14,0,112,55,231,132,373,265,587,665,625,819,667,917,"1,316","1,129",826,724,740,656,967,886,"1,086",635,"1,035",737,945,582,707,627,339,449,242,341,198,419,91,403,60,398,14,48,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1327,김유정,53,1,155,11,189,51,481,496,592,831,546,629,569,917,676,"1,174",717,"1,157",951,874,918,826,"1,193",699,"1,163",617,"1,237",616,898,591,232,406,295,378,118,247,89,248,43,173,11,57,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1328,남춘천,474,2,"1,183",28,"2,900",615,"4,036","1,566","5,506","3,355","5,460","3,398","5,510","3,291","4,854","6,517","4,947","6,635","5,918","5,052","6,077","4,336","6,262","5,110","5,470","5,454","4,842","4,836","3,778","6,399","3,114","7,403","2,729","4,080","2,424","3,049","1,586","4,035",527,"1,978",11,"1,692",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경춘선,1329,춘천,219,1,601,8,"1,191",238,"1,632",665,"2,545","1,557","2,807","1,913","2,179","1,760","2,331","3,239","2,090","2,533","2,890","3,076","3,196","1,899","3,567","2,685","3,343","1,988","2,957","2,001","2,347","2,313","1,582","2,355","1,057","1,393",705,"1,085",358,"1,015",91,933,3,609,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1873,고색,649,2,"3,120",389,"8,570","2,757","17,827","16,770","13,366","20,284","6,810","4,056","4,809","2,793","4,707","3,384","5,638","3,602","4,885","3,926","4,604","4,361","5,045","4,734","5,836","6,437","16,028","8,353","20,348","12,581","6,637","13,308","6,065","8,334","3,556","5,876","2,046","5,331",804,"3,315",4,"1,801",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1874,오목천,3,0,"1,207",375,"5,567","1,864","11,355","3,864","11,955","6,486","7,391","2,948","5,914","2,834","5,391","2,859","6,310","3,470","5,482","4,417","4,458","3,848","4,879","4,851","5,084","6,593","6,400","6,164","7,721","13,090","3,864","8,084","2,384","4,565","2,016","4,237","1,415","4,887",576,"2,936",13,256,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1875,어천,0,0,247,89,"1,511","1,399","4,104","2,257","3,547","2,421","3,110","1,330","2,670","1,450","2,475","1,560","2,604","1,650","2,501","2,221","1,835","1,945","2,494","2,110","2,481","3,157","2,715","2,971","3,931","4,435","1,484","3,130","1,050","1,748",666,"1,865",377,"1,379",168,695,1,119,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1876,야목,0,0,214,10,"1,022",349,"1,517",685,"1,281",605,782,321,627,354,651,342,578,323,559,401,510,411,687,445,804,672,746,719,856,"1,611",379,970,269,390,143,510,132,363,42,251,0,34,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1877,사리,1,0,"4,546",447,"10,121","1,478","20,959","2,587","17,520","4,449","10,074","2,652","7,791","2,571","6,879","2,663","7,138","3,486","7,128","4,279","5,777","4,124","5,585","5,929","5,792","8,000","5,631","9,200","6,035","18,993","3,677","12,124","2,070","8,540","1,769","8,931","1,891","6,868",638,"4,994",12,568,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1878,달월,0,0,11,48,37,128,165,99,85,212,44,64,99,59,104,76,76,71,85,76,75,78,114,75,173,104,229,101,732,81,60,66,52,49,25,46,14,57,15,34,0,4,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1879,월곶,0,0,"1,485",316,"4,544","1,237","9,631","1,474","7,853","2,682","4,683","2,777","3,734","4,441","3,989","4,356","4,161","4,199","3,801","3,629","3,707","3,837","3,963","4,043","4,656","4,463","4,703","6,132","6,127","9,148","3,237","5,038","1,891","3,697","1,590","3,419","1,119","2,927",480,"1,725",3,245,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1880,소래포구,18,1,"2,484",316,"7,077","2,233","13,648","3,083","11,840","6,348","6,260","5,276","5,253","4,309","7,175","6,915","7,358","8,571","7,077","7,731","8,426","7,077","9,740","6,615","8,574","7,607","7,837","9,426","7,045","13,184","4,005","8,394","3,295","5,734","3,333","5,573","2,298","4,430","1,139","2,910",14,501,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1881,인천논현,3,1,"2,332",706,"5,515","3,992","11,888","7,074","11,590","11,568","7,335","8,258","7,135","6,352","7,476","6,822","8,095","7,927","7,771","8,258","7,670","8,536","8,487","8,407","8,973","9,951","10,800","13,264","10,783","17,020","6,654","10,456","6,505","6,887","5,947","5,849","4,484","4,208","2,342","3,115",10,588,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1882,호구포,18,0,"1,669",638,"2,836","6,154","5,873","17,089","6,740","19,274","4,450","4,134","3,827","2,475","4,098","3,122","4,498","3,745","4,396","3,527","4,179","3,591","4,624","3,832","5,434","4,409","15,350","5,758","15,645","7,082","4,846","5,567","5,165","4,116","3,143","3,204","1,661","2,484",901,"2,004",0,329,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,수인선,1883,남동인더스파크,7,0,400,857,863,"4,077","1,031","17,763","1,824","20,866","1,221","2,809","1,188","1,162","1,407","1,292","1,712","1,351","1,779","1,419","2,170","1,105","2,391",870,"3,689","1,079","15,315","1,331","11,259","1,756","3,633","1,957","3,971","1,403","1,656",735,454,476,187,258,3,20,0,0,0,0,0,0,2025-03-03 16:39:16
